;ESTACION;MAGNITUD;ANO;MES;DIA;VALOR;FECHA
33058;59;12;2018-;7;-14;21,0;2018-07-14
33070;59;14;2018-;7;-14;88,0;2018-07-14
32926;57;6;2018-;7;-14;0,2;2018-07-14
31912;24;8;2018-;7;-14;7,0;2018-07-14
33130;60;14;2018-;7;-14;96,0;2018-07-14
31708;17;7;2018-;7;-14;2,0;2018-07-14
31828;18;14;2018-;7;-14;91,0;2018-07-14
32698;54;8;2018-;7;-14;20,0;2018-07-14
32254;38;8;2018-;7;-14;21,0;2018-07-14
32590;49;8;2018-;7;-14;15,0;2018-07-14
31696;17;1;2018-;7;-14;6,0;2018-07-14
32086;35;1;2018-;7;-14;4,0;2018-07-14
32266;38;9;2018-;7;-14;14,0;2018-07-14
31684;16;14;2018-;7;-14;80,0;2018-07-14
32710;54;12;2018-;7;-14;22,0;2018-07-14
31372;4;8;2018-;7;-14;33,0;2018-07-14
31780;18;7;2018-;7;-14;2,0;2018-07-14
32278;38;10;2018-;7;-14;28,0;2018-07-14
31672;16;12;2018-;7;-14;25,0;2018-07-14
32722;54;14;2018-;7;-14;84,0;2018-07-14
31840;18;20;2018-;7;-14;1,0;2018-07-14
32290;38;12;2018-;7;-14;26,0;2018-07-14
31384;4;12;2018-;7;-14;40,0;2018-07-14
31660;16;8;2018-;7;-14;23,0;2018-07-14
32302;38;20;2018-;7;-14;0,2;2018-07-14
32074;27;14;2018-;7;-14;82,0;2018-07-14
32314;38;30;2018-;7;-14;0,2;2018-07-14
31648;16;7;2018-;7;-14;1,0;2018-07-14
31636;16;6;2018-;7;-14;0,2;2018-07-14
32326;38;35;2018-;7;-14;0,1;2018-07-14
32062;27;12;2018-;7;-14;38,0;2018-07-14
32578;49;7;2018-;7;-14;1,0;2018-07-14
32242;38;7;2018-;7;-14;3,0;2018-07-14
32098;35;6;2018-;7;-14;0,2;2018-07-14
32686;54;7;2018-;7;-14;1,0;2018-07-14
32230;38;1;2018-;7;-14;6,0;2018-07-14
32638;50;8;2018-;7;-14;31,0;2018-07-14
32158;36;1;2018-;7;-14;5,0;2018-07-14
31444;8;9;2018-;7;-14;19,0;2018-07-14
31792;18;8;2018-;7;-14;16,0;2018-07-14
31336;4;1;2018-;7;-14;6,0;2018-07-14
32146;35;14;2018-;7;-14;85,0;2018-07-14
32650;50;9;2018-;7;-14;13,0;2018-07-14
31804;18;10;2018-;7;-14;33,0;2018-07-14
32182;36;7;2018-;7;-14;3,0;2018-07-14
31768;18;6;2018-;7;-14;0,5;2018-07-14
32626;50;7;2018-;7;-14;15,0;2018-07-14
32134;35;12;2018-;7;-14;29,0;2018-07-14
31756;18;1;2018-;7;-14;8,0;2018-07-14
31624;11;35;2018-;7;-14;0,1;2018-07-14
32614;49;14;2018-;7;-14;83,0;2018-07-14
31744;17;14;2018-;7;-14;88,0;2018-07-14
31816;18;12;2018-;7;-14;19,0;2018-07-14
32206;36;10;2018-;7;-14;28,0;2018-07-14
32662;50;10;2018-;7;-14;28,0;2018-07-14
31348;4;6;2018-;7;-14;0,3;2018-07-14
31732;17;12;2018-;7;-14;26,0;2018-07-14
32674;50;12;2018-;7;-14;54,0;2018-07-14
32122;35;8;2018-;7;-14;25,0;2018-07-14
32218;36;12;2018-;7;-14;30,0;2018-07-14
31720;17;8;2018-;7;-14;23,0;2018-07-14
31360;4;7;2018-;7;-14;4,0;2018-07-14
32110;35;7;2018-;7;-14;3,0;2018-07-14
32602;49;12;2018-;7;-14;16,0;2018-07-14
32194;36;8;2018-;7;-14;26,0;2018-07-14
31612;11;30;2018-;7;-14;0,2;2018-07-14
32170;36;6;2018-;7;-14;0,2;2018-07-14
32350;39;7;2018-;7;-14;1,0;2018-07-14
32494;47;10;2018-;7;-14;17,0;2018-07-14
32542;48;9;2018-;7;-14;16,0;2018-07-14
32770;55;12;2018-;7;-14;38,0;2018-07-14
31864;18;35;2018-;7;-14;0,1;2018-07-14
31504;8;30;2018-;7;-14;0,3;2018-07-14
32830;55;43;2018-;7;-14;1,37;2018-07-14
32014;24;43;2018-;7;-14;1,14;2018-07-14
31420;8;7;2018-;7;-14;5,0;2018-07-14
32002;24;42;2018-;7;-14;1,2;2018-07-14
31954;24;14;2018-;7;-14;99,0;2018-07-14
31492;8;20;2018-;7;-14;1,4;2018-07-14
32458;47;7;2018-;7;-14;1,0;2018-07-14
32338;39;6;2018-;7;-14;0,2;2018-07-14
32518;48;7;2018-;7;-14;2,0;2018-07-14
31456;8;10;2018-;7;-14;39,0;2018-07-14
31432;8;8;2018-;7;-14;41,0;2018-07-14
32470;47;8;2018-;7;-14;16,0;2018-07-14
31966;24;20;2018-;7;-14;1,0;2018-07-14
32782;55;20;2018-;7;-14;1,6;2018-07-14
32482;47;9;2018-;7;-14;11,0;2018-07-14
31990;24;35;2018-;7;-14;0,1;2018-07-14
32818;55;42;2018-;7;-14;1,47;2018-07-14
31876;24;1;2018-;7;-14;4,0;2018-07-14
32794;55;30;2018-;7;-14;0,2;2018-07-14
32530;48;8;2018-;7;-14;28,0;2018-07-14
31480;8;14;2018-;7;-14;82,0;2018-07-14
31468;8;12;2018-;7;-14;49,0;2018-07-14
31978;24;30;2018-;7;-14;0,1;2018-07-14
32806;55;35;2018-;7;-14;0,2;2018-07-14
32446;40;12;2018-;7;-14;35,0;2018-07-14
31942;24;12;2018-;7;-14;8,0;2018-07-14
31888;24;6;2018-;7;-14;0,1;2018-07-14
32038;27;7;2018-;7;-14;4,0;2018-07-14
32374;39;12;2018-;7;-14;25,0;2018-07-14
32050;27;8;2018-;7;-14;31,0;2018-07-14
32386;39;14;2018-;7;-14;89,0;2018-07-14
31852;18;30;2018-;7;-14;0,2;2018-07-14
31576;11;8;2018-;7;-14;28,0;2018-07-14
31564;11;7;2018-;7;-14;4,0;2018-07-14
32746;55;8;2018-;7;-14;33,0;2018-07-14
32398;40;1;2018-;7;-14;2,0;2018-07-14
31396;8;1;2018-;7;-14;4,0;2018-07-14
32026;24;44;2018-;7;-14;0,05;2018-07-14
31552;8;44;2018-;7;-14;0,06;2018-07-14
32566;48;12;2018-;7;-14;30,0;2018-07-14
32410;40;7;2018-;7;-14;4,0;2018-07-14
31588;11;12;2018-;7;-14;34,0;2018-07-14
31540;8;43;2018-;7;-14;1,47;2018-07-14
31408;8;6;2018-;7;-14;0,3;2018-07-14
32554;48;10;2018-;7;-14;30,0;2018-07-14
32422;40;8;2018-;7;-14;29,0;2018-07-14
32506;47;12;2018-;7;-14;17,0;2018-07-14
32842;55;44;2018-;7;-14;0,1;2018-07-14
32758;55;10;2018-;7;-14;34,0;2018-07-14
32434;40;10;2018-;7;-14;28,0;2018-07-14
31930;24;10;2018-;7;-14;25,0;2018-07-14
31528;8;42;2018-;7;-14;1,53;2018-07-14
31600;11;20;2018-;7;-14;0,7;2018-07-14
31516;8;35;2018-;7;-14;0,2;2018-07-14
32734;55;7;2018-;7;-14;4,0;2018-07-14
32362;39;8;2018-;7;-14;24,0;2018-07-14
33794;4;12;2018-;7;-15;26,0;2018-07-15
35276;56;7;2018-;7;-15;7,0;2018-07-15
35216;55;35;2018-;7;-15;0,2;2018-07-15
35252;55;44;2018-;7;-15;0,09;2018-07-15
35240;55;43;2018-;7;-15;1,34;2018-07-15
33818;8;6;2018-;7;-15;0,2;2018-07-15
35204;55;30;2018-;7;-15;0,2;2018-07-15
33806;8;1;2018-;7;-15;4,0;2018-07-15
34214;18;10;2018-;7;-15;22,0;2018-07-15
35264;56;6;2018-;7;-15;0,1;2018-07-15
35228;55;42;2018-;7;-15;1,43;2018-07-15
35396;58;7;2018-;7;-15;1,0;2018-07-15
33782;4;8;2018-;7;-15;21,0;2018-07-15
35528;60;12;2018-;7;-15;12,0;2018-07-15
35516;60;10;2018-;7;-15;24,0;2018-07-15
35504;60;8;2018-;7;-15;11,0;2018-07-15
35492;60;7;2018-;7;-15;1,0;2018-07-15
35480;59;14;2018-;7;-15;77,0;2018-07-15
35468;59;12;2018-;7;-15;17,0;2018-07-15
35456;59;8;2018-;7;-15;14,0;2018-07-15
35444;59;7;2018-;7;-15;1,0;2018-07-15
35432;58;14;2018-;7;-15;72,0;2018-07-15
35420;58;12;2018-;7;-15;10,0;2018-07-15
35288;56;8;2018-;7;-15;26,0;2018-07-15
35408;58;8;2018-;7;-15;8,0;2018-07-15
35384;57;12;2018-;7;-15;14,0;2018-07-15
35372;57;10;2018-;7;-15;23,0;2018-07-15
33758;4;6;2018-;7;-15;0,2;2018-07-15
35360;57;8;2018-;7;-15;12,0;2018-07-15
35348;57;7;2018-;7;-15;2,0;2018-07-15
33770;4;7;2018-;7;-15;4,0;2018-07-15
35336;57;6;2018-;7;-15;0,2;2018-07-15
35324;57;1;2018-;7;-15;8,0;2018-07-15
35312;56;14;2018-;7;-15;69,0;2018-07-15
35300;56;12;2018-;7;-15;37,0;2018-07-15
33746;4;1;2018-;7;-15;6,0;2018-07-15
35540;60;14;2018-;7;-15;89,0;2018-07-15
35168;55;10;2018-;7;-15;23,0;2018-07-15
35180;55;12;2018-;7;-15;32,0;2018-07-15
34472;27;12;2018-;7;-15;31,0;2018-07-15
34484;27;14;2018-;7;-15;71,0;2018-07-15
34094;16;14;2018-;7;-15;76,0;2018-07-15
34496;35;1;2018-;7;-15;5,0;2018-07-15
34508;35;6;2018-;7;-15;0,2;2018-07-15
34520;35;7;2018-;7;-15;2,0;2018-07-15
34082;16;12;2018-;7;-15;16,0;2018-07-15
35192;55;20;2018-;7;-15;1,1;2018-07-15
34070;16;8;2018-;7;-15;14,0;2018-07-15
34544;35;12;2018-;7;-15;23,0;2018-07-15
34556;35;14;2018-;7;-15;76,0;2018-07-15
34106;17;1;2018-;7;-15;6,0;2018-07-15
34568;36;1;2018-;7;-15;5,0;2018-07-15
34580;36;6;2018-;7;-15;0,1;2018-07-15
34592;36;7;2018-;7;-15;2,0;2018-07-15
34046;16;6;2018-;7;-15;0,2;2018-07-15
34604;36;8;2018-;7;-15;16,0;2018-07-15
34616;36;10;2018-;7;-15;22,0;2018-07-15
34628;36;12;2018-;7;-15;19,0;2018-07-15
34034;11;35;2018-;7;-15;0,1;2018-07-15
34640;38;1;2018-;7;-15;5,0;2018-07-15
34652;38;7;2018-;7;-15;2,0;2018-07-15
34022;11;30;2018-;7;-15;0,1;2018-07-15
34664;38;8;2018-;7;-15;12,0;2018-07-15
34058;16;7;2018-;7;-15;1,0;2018-07-15
34460;27;8;2018-;7;-15;24,0;2018-07-15
34448;27;7;2018-;7;-15;5,0;2018-07-15
34436;24;44;2018-;7;-15;0,05;2018-07-15
34226;18;12;2018-;7;-15;15,0;2018-07-15
34202;18;8;2018-;7;-15;12,0;2018-07-15
34238;18;14;2018-;7;-15;81,0;2018-07-15
34250;18;20;2018-;7;-15;0,6;2018-07-15
34190;18;7;2018-;7;-15;2,0;2018-07-15
34262;18;30;2018-;7;-15;0,1;2018-07-15
34274;18;35;2018-;7;-15;0,1;2018-07-15
34286;24;1;2018-;7;-15;4,0;2018-07-15
34298;24;6;2018-;7;-15;0,1;2018-07-15
34178;18;6;2018-;7;-15;0,5;2018-07-15
34166;18;1;2018-;7;-15;6,0;2018-07-15
34310;24;7;2018-;7;-15;1,0;2018-07-15
34322;24;8;2018-;7;-15;6,0;2018-07-15
34340;24;10;2018-;7;-15;21,0;2018-07-15
34154;17;14;2018-;7;-15;85,0;2018-07-15
34352;24;12;2018-;7;-15;7,0;2018-07-15
34364;24;14;2018-;7;-15;87,0;2018-07-15
34376;24;20;2018-;7;-15;0,4;2018-07-15
34142;17;12;2018-;7;-15;16,0;2018-07-15
34388;24;30;2018-;7;-15;0,1;2018-07-15
34400;24;35;2018-;7;-15;0,1;2018-07-15
34412;24;42;2018-;7;-15;1,19;2018-07-15
34130;17;8;2018-;7;-15;14,0;2018-07-15
34424;24;43;2018-;7;-15;1,14;2018-07-15
34118;17;7;2018-;7;-15;2,0;2018-07-15
34676;38;9;2018-;7;-15;10,0;2018-07-15
34688;38;10;2018-;7;-15;21,0;2018-07-15
34532;35;8;2018-;7;-15;19,0;2018-07-15
34010;11;20;2018-;7;-15;0,3;2018-07-15
34952;48;9;2018-;7;-15;11,0;2018-07-15
34964;48;10;2018-;7;-15;21,0;2018-07-15
35156;55;8;2018-;7;-15;26,0;2018-07-15
33914;8;30;2018-;7;-15;0,3;2018-07-15
33842;8;8;2018-;7;-15;33,0;2018-07-15
34976;48;12;2018-;7;-15;21,0;2018-07-15
33902;8;20;2018-;7;-15;0,9;2018-07-15
34988;49;7;2018-;7;-15;1,0;2018-07-15
35000;49;8;2018-;7;-15;10,0;2018-07-15
34700;38;12;2018-;7;-15;15,0;2018-07-15
35144;55;7;2018-;7;-15;4,0;2018-07-15
35012;49;12;2018-;7;-15;12,0;2018-07-15
33890;8;14;2018-;7;-15;74,0;2018-07-15
35132;54;14;2018-;7;-15;78,0;2018-07-15
35120;54;12;2018-;7;-15;17,0;2018-07-15
35024;49;14;2018-;7;-15;77,0;2018-07-15
35036;50;7;2018-;7;-15;9,0;2018-07-15
33854;8;9;2018-;7;-15;14,0;2018-07-15
35108;54;8;2018-;7;-15;15,0;2018-07-15
33878;8;12;2018-;7;-15;41,0;2018-07-15
35048;50;8;2018-;7;-15;18,0;2018-07-15
35060;50;9;2018-;7;-15;10,0;2018-07-15
35072;50;10;2018-;7;-15;22,0;2018-07-15
35084;50;12;2018-;7;-15;31,0;2018-07-15
33866;8;10;2018-;7;-15;29,0;2018-07-15
33830;8;7;2018-;7;-15;5,0;2018-07-15
34940;48;8;2018-;7;-15;19,0;2018-07-15
35096;54;7;2018-;7;-15;1,0;2018-07-15
34820;40;7;2018-;7;-15;4,0;2018-07-15
33986;11;8;2018-;7;-15;15,0;2018-07-15
33974;11;7;2018-;7;-15;2,0;2018-07-15
34784;39;12;2018-;7;-15;16,0;2018-07-15
34796;39;14;2018-;7;-15;82,0;2018-07-15
34808;40;1;2018-;7;-15;2,0;2018-07-15
34748;39;6;2018-;7;-15;0,2;2018-07-15
34736;38;35;2018-;7;-15;0,1;2018-07-15
33962;8;44;2018-;7;-15;0,03;2018-07-15
34832;40;8;2018-;7;-15;20,0;2018-07-15
34844;40;10;2018-;7;-15;23,0;2018-07-15
34856;40;12;2018-;7;-15;26,0;2018-07-15
34772;39;8;2018-;7;-15;14,0;2018-07-15
33998;11;12;2018-;7;-15;18,0;2018-07-15
34868;47;7;2018-;7;-15;1,0;2018-07-15
34724;38;30;2018-;7;-15;0,2;2018-07-15
34880;47;8;2018-;7;-15;13,0;2018-07-15
33938;8;42;2018-;7;-15;1,46;2018-07-15
34892;47;9;2018-;7;-15;10,0;2018-07-15
33926;8;35;2018-;7;-15;0,1;2018-07-15
34712;38;20;2018-;7;-15;0,1;2018-07-15
34904;47;10;2018-;7;-15;15,0;2018-07-15
34916;47;12;2018-;7;-15;15,0;2018-07-15
34928;48;7;2018-;7;-15;1,0;2018-07-15
33950;8;43;2018-;7;-15;1,43;2018-07-15
34760;39;7;2018-;7;-15;1,0;2018-07-15
36468;16;7;2018-;7;-16;2,0;2018-07-16
36456;16;6;2018-;7;-16;0,2;2018-07-16
36480;16;8;2018-;7;-16;18,0;2018-07-16
36588;18;6;2018-;7;-16;0,5;2018-07-16
36504;16;14;2018-;7;-16;82,0;2018-07-16
36576;18;1;2018-;7;-16;5,0;2018-07-16
36516;17;1;2018-;7;-16;5,0;2018-07-16
36528;17;7;2018-;7;-16;2,0;2018-07-16
36540;17;8;2018-;7;-16;16,0;2018-07-16
36552;17;12;2018-;7;-16;19,0;2018-07-16
36444;11;35;2018-;7;-16;0,1;2018-07-16
36492;16;12;2018-;7;-16;21,0;2018-07-16
36564;17;14;2018-;7;-16;92,0;2018-07-16
36288;8;12;2018-;7;-16;51,0;2018-07-16
36420;11;20;2018-;7;-16;0,7;2018-07-16
36156;4;1;2018-;7;-16;6,0;2018-07-16
36168;4;6;2018-;7;-16;0,2;2018-07-16
36180;4;7;2018-;7;-16;7,0;2018-07-16
36204;4;12;2018-;7;-16;38,0;2018-07-16
36216;8;1;2018-;7;-16;4,0;2018-07-16
36228;8;6;2018-;7;-16;0,2;2018-07-16
36240;8;7;2018-;7;-16;8,0;2018-07-16
36252;8;8;2018-;7;-16;38,0;2018-07-16
36264;8;9;2018-;7;-16;12,0;2018-07-16
36432;11;30;2018-;7;-16;0,2;2018-07-16
36276;8;10;2018-;7;-16;22,0;2018-07-16
36312;8;20;2018-;7;-16;1,3;2018-07-16
36324;8;30;2018-;7;-16;0,3;2018-07-16
36336;8;35;2018-;7;-16;0,2;2018-07-16
36348;8;42;2018-;7;-16;1,45;2018-07-16
36360;8;43;2018-;7;-16;1,42;2018-07-16
36372;8;44;2018-;7;-16;0,03;2018-07-16
36384;11;7;2018-;7;-16;7,0;2018-07-16
36396;11;8;2018-;7;-16;27,0;2018-07-16
36408;11;12;2018-;7;-16;38,0;2018-07-16
36300;8;14;2018-;7;-16;84,0;2018-07-16
36600;18;7;2018-;7;-16;2,0;2018-07-16
36192;4;8;2018-;7;-16;28,0;2018-07-16
37110;38;12;2018-;7;-16;35,0;2018-07-16
36954;35;12;2018-;7;-16;33,0;2018-07-16
37782;57;10;2018-;7;-16;17,0;2018-07-16
37770;57;8;2018-;7;-16;14,0;2018-07-16
36942;35;8;2018-;7;-16;26,0;2018-07-16
37758;57;7;2018-;7;-16;2,0;2018-07-16
37338;48;7;2018-;7;-16;3,0;2018-07-16
36786;24;20;2018-;7;-16;0,2;2018-07-16
36798;24;30;2018-;7;-16;0,1;2018-07-16
37746;57;6;2018-;7;-16;0,2;2018-07-16
37350;48;8;2018-;7;-16;22,0;2018-07-16
37362;48;9;2018-;7;-16;13,0;2018-07-16
36930;35;7;2018-;7;-16;5,0;2018-07-16
37734;57;1;2018-;7;-16;7,0;2018-07-16
36822;24;42;2018-;7;-16;1,18;2018-07-16
36810;24;35;2018-;7;-16;0,1;2018-07-16
37722;56;14;2018-;7;-16;78,0;2018-07-16
37326;47;12;2018-;7;-16;15,0;2018-07-16
37314;47;10;2018-;7;-16;13,0;2018-07-16
37866;59;8;2018-;7;-16;10,0;2018-07-16
37266;40;12;2018-;7;-16;28,0;2018-07-16
37278;47;7;2018-;7;-16;1,0;2018-07-16
36762;24;12;2018-;7;-16;6,0;2018-07-16
37854;59;7;2018-;7;-16;1,0;2018-07-16
37842;58;14;2018-;7;-16;95,0;2018-07-16
37794;57;12;2018-;7;-16;17,0;2018-07-16
37290;47;8;2018-;7;-16;13,0;2018-07-16
37818;58;8;2018-;7;-16;8,0;2018-07-16
37518;54;8;2018-;7;-16;24,0;2018-07-16
36774;24;14;2018-;7;-16;96,0;2018-07-16
37302;47;9;2018-;7;-16;9,0;2018-07-16
36966;35;14;2018-;7;-16;71,0;2018-07-16
37806;58;7;2018-;7;-16;1,0;2018-07-16
37830;58;12;2018-;7;-16;9,0;2018-07-16
36750;24;10;2018-;7;-16;15,0;2018-07-16
37374;48;10;2018-;7;-16;20,0;2018-07-16
37710;56;12;2018-;7;-16;40,0;2018-07-16
37602;55;20;2018-;7;-16;0,7;2018-07-16
36870;27;8;2018-;7;-16;25,0;2018-07-16
36906;35;1;2018-;7;-16;5,0;2018-07-16
37590;55;12;2018-;7;-16;34,0;2018-07-16
37470;50;9;2018-;7;-16;9,0;2018-07-16
36894;27;14;2018-;7;-16;83,0;2018-07-16
37458;50;8;2018-;7;-16;26,0;2018-07-16
37578;55;10;2018-;7;-16;18,0;2018-07-16
37566;55;8;2018-;7;-16;29,0;2018-07-16
37494;50;12;2018-;7;-16;46,0;2018-07-16
37506;54;7;2018-;7;-16;1,0;2018-07-16
37554;55;7;2018-;7;-16;4,0;2018-07-16
37542;54;14;2018-;7;-16;87,0;2018-07-16
36882;27;12;2018-;7;-16;30,0;2018-07-16
37482;50;10;2018-;7;-16;16,0;2018-07-16
37386;48;12;2018-;7;-16;27,0;2018-07-16
36918;35;6;2018-;7;-16;0,2;2018-07-16
37614;55;30;2018-;7;-16;0,1;2018-07-16
36834;24;43;2018-;7;-16;1,14;2018-07-16
37698;56;8;2018-;7;-16;28,0;2018-07-16
37398;49;7;2018-;7;-16;1,0;2018-07-16
37686;56;7;2018-;7;-16;8,0;2018-07-16
37674;56;6;2018-;7;-16;0,1;2018-07-16
36846;24;44;2018-;7;-16;0,04;2018-07-16
37446;50;7;2018-;7;-16;13,0;2018-07-16
37662;55;44;2018-;7;-16;0,07;2018-07-16
37650;55;43;2018-;7;-16;1,23;2018-07-16
37422;49;12;2018-;7;-16;13,0;2018-07-16
37638;55;42;2018-;7;-16;1,3;2018-07-16
36858;27;7;2018-;7;-16;3,0;2018-07-16
37626;55;35;2018-;7;-16;0,1;2018-07-16
37434;49;14;2018-;7;-16;90,0;2018-07-16
37410;49;8;2018-;7;-16;12,0;2018-07-16
36978;36;1;2018-;7;-16;5,0;2018-07-16
37530;54;12;2018-;7;-16;25,0;2018-07-16
37038;36;12;2018-;7;-16;29,0;2018-07-16
36684;18;35;2018-;7;-16;0,1;2018-07-16
37014;36;8;2018-;7;-16;22,0;2018-07-16
37086;38;9;2018-;7;-16;9,0;2018-07-16
37074;38;8;2018-;7;-16;25,0;2018-07-16
37206;39;14;2018-;7;-16;92,0;2018-07-16
37926;60;10;2018-;7;-16;19,0;2018-07-16
36624;18;10;2018-;7;-16;21,0;2018-07-16
37050;38;1;2018-;7;-16;5,0;2018-07-16
37134;38;30;2018-;7;-16;0,2;2018-07-16
36696;24;1;2018-;7;-16;3,0;2018-07-16
36612;18;8;2018-;7;-16;13,0;2018-07-16
37194;39;12;2018-;7;-16;21,0;2018-07-16
36990;36;6;2018-;7;-16;0,1;2018-07-16
36672;18;30;2018-;7;-16;0,2;2018-07-16
37938;60;12;2018-;7;-16;14,0;2018-07-16
37950;60;14;2018-;7;-16;99,0;2018-07-16
36636;18;12;2018-;7;-16;16,0;2018-07-16
37182;39;8;2018-;7;-16;17,0;2018-07-16
37026;36;10;2018-;7;-16;19,0;2018-07-16
37002;36;7;2018-;7;-16;5,0;2018-07-16
37062;38;7;2018-;7;-16;7,0;2018-07-16
37158;39;6;2018-;7;-16;0,2;2018-07-16
37878;59;12;2018-;7;-16;12,0;2018-07-16
37254;40;10;2018-;7;-16;16,0;2018-07-16
36660;18;20;2018-;7;-16;0,5;2018-07-16
37122;38;20;2018-;7;-16;0,2;2018-07-16
36732;24;8;2018-;7;-16;4,0;2018-07-16
37890;59;14;2018-;7;-16;96,0;2018-07-16
37914;60;8;2018-;7;-16;12,0;2018-07-16
37242;40;8;2018-;7;-16;22,0;2018-07-16
37902;60;7;2018-;7;-16;1,0;2018-07-16
37146;38;35;2018-;7;-16;0,1;2018-07-16
36720;24;7;2018-;7;-16;1,0;2018-07-16
37230;40;7;2018-;7;-16;4,0;2018-07-16
37170;39;7;2018-;7;-16;3,0;2018-07-16
37218;40;1;2018-;7;-16;2,0;2018-07-16
36708;24;6;2018-;7;-16;0,1;2018-07-16
36648;18;14;2018-;7;-16;89,0;2018-07-16
37098;38;10;2018-;7;-16;16,0;2018-07-16
39796;48;12;2018-;7;-17;30,0;2018-07-17
39892;50;10;2018-;7;-17;17,0;2018-07-17
39580;39;7;2018-;7;-17;7,0;2018-07-17
39568;39;6;2018-;7;-17;0,3;2018-07-17
38722;8;20;2018-;7;-17;2,4;2018-07-17
38878;16;7;2018-;7;-17;2,0;2018-07-17
39784;48;10;2018-;7;-17;19,0;2018-07-17
39868;50;8;2018-;7;-17;27,0;2018-07-17
39880;50;9;2018-;7;-17;7,0;2018-07-17
39820;49;8;2018-;7;-17;22,0;2018-07-17
39508;38;10;2018-;7;-17;21,0;2018-07-17
38854;11;35;2018-;7;-17;0,2;2018-07-17
38698;8;12;2018-;7;-17;72,0;2018-07-17
39520;38;12;2018-;7;-17;57,0;2018-07-17
39844;49;14;2018-;7;-17;84,0;2018-07-17
39532;38;20;2018-;7;-17;0,3;2018-07-17
39544;38;30;2018-;7;-17;0,2;2018-07-17
39856;50;7;2018-;7;-17;6,0;2018-07-17
39808;49;7;2018-;7;-17;2,0;2018-07-17
40036;55;35;2018-;7;-17;0,2;2018-07-17
38866;16;6;2018-;7;-17;0,2;2018-07-17
38842;11;30;2018-;7;-17;0,2;2018-07-17
38950;17;8;2018-;7;-17;26,0;2018-07-17
39556;38;35;2018-;7;-17;0,1;2018-07-17
38710;8;14;2018-;7;-17;77,0;2018-07-17
40024;55;30;2018-;7;-17;0,1;2018-07-17
39964;55;7;2018-;7;-17;3,0;2018-07-17
39772;48;9;2018-;7;-17;10,0;2018-07-17
39664;40;10;2018-;7;-17;15,0;2018-07-17
38926;17;1;2018-;7;-17;6,0;2018-07-17
39724;47;10;2018-;7;-17;15,0;2018-07-17
39940;54;12;2018-;7;-17;41,0;2018-07-17
39952;54;14;2018-;7;-17;78,0;2018-07-17
38902;16;12;2018-;7;-17;27,0;2018-07-17
38794;11;7;2018-;7;-17;9,0;2018-07-17
38758;8;42;2018-;7;-17;1,51;2018-07-17
39712;47;9;2018-;7;-17;9,0;2018-07-17
39688;47;7;2018-;7;-17;5,0;2018-07-17
38914;16;14;2018-;7;-17;75,0;2018-07-17
39976;55;8;2018-;7;-17;32,0;2018-07-17
38782;8;44;2018-;7;-17;0,06;2018-07-17
38770;8;43;2018-;7;-17;1,45;2018-07-17
39700;47;8;2018-;7;-17;28,0;2018-07-17
39928;54;8;2018-;7;-17;34,0;2018-07-17
39736;47;12;2018-;7;-17;36,0;2018-07-17
39916;54;7;2018-;7;-17;5,0;2018-07-17
39988;55;10;2018-;7;-17;20,0;2018-07-17
39592;39;8;2018-;7;-17;34,0;2018-07-17
40012;55;20;2018-;7;-17;1,0;2018-07-17
38734;8;30;2018-;7;-17;0,5;2018-07-17
39604;39;12;2018-;7;-17;45,0;2018-07-17
39616;39;14;2018-;7;-17;81,0;2018-07-17
39760;48;8;2018-;7;-17;27,0;2018-07-17
39904;50;12;2018-;7;-17;36,0;2018-07-17
38830;11;20;2018-;7;-17;0,9;2018-07-17
38818;11;12;2018-;7;-17;57,0;2018-07-17
39628;40;1;2018-;7;-17;3,0;2018-07-17
40000;55;12;2018-;7;-17;37,0;2018-07-17
38890;16;8;2018-;7;-17;24,0;2018-07-17
39640;40;7;2018-;7;-17;3,0;2018-07-17
38746;8;35;2018-;7;-17;0,3;2018-07-17
39652;40;8;2018-;7;-17;29,0;2018-07-17
38806;11;8;2018-;7;-17;42,0;2018-07-17
38938;17;7;2018-;7;-17;5,0;2018-07-17
39676;40;12;2018-;7;-17;34,0;2018-07-17
39748;48;7;2018-;7;-17;2,0;2018-07-17
38566;4;1;2018-;7;-17;7,0;2018-07-17
39130;24;7;2018-;7;-17;2,0;2018-07-17
39022;18;8;2018-;7;-17;26,0;2018-07-17
38578;4;6;2018-;7;-17;0,3;2018-07-17
39256;24;44;2018-;7;-17;0,05;2018-07-17
40216;58;7;2018-;7;-17;1,0;2018-07-17
39268;27;7;2018-;7;-17;4,0;2018-07-17
40204;57;12;2018-;7;-17;21,0;2018-07-17
39010;18;7;2018-;7;-17;3,0;2018-07-17
40192;57;10;2018-;7;-17;14,0;2018-07-17
38590;4;7;2018-;7;-17;14,0;2018-07-17
39280;27;8;2018-;7;-17;29,0;2018-07-17
39118;24;6;2018-;7;-17;0,2;2018-07-17
38998;18;6;2018-;7;-17;0,5;2018-07-17
39292;27;12;2018-;7;-17;36,0;2018-07-17
40312;60;7;2018-;7;-17;1,0;2018-07-17
38602;4;8;2018-;7;-17;46,0;2018-07-17
40168;57;7;2018-;7;-17;2,0;2018-07-17
39304;27;14;2018-;7;-17;82,0;2018-07-17
39316;35;1;2018-;7;-17;8,0;2018-07-17
39496;38;9;2018-;7;-17;10,0;2018-07-17
40228;58;8;2018-;7;-17;11,0;2018-07-17
